0.1304955838459967	0.9914488905620362	-1	-1	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.1214376038170841	0.9925990672870719	-1	-1	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.1696693495442786	0.9855010460802268	-1	-1	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.2092455376455102	0.9778631320258686	-1	-1	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.1735944472693197	0.9848172256196879	-1	-1	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.1195875150242758	0.9928236632203721	-1	-1	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.182583020979332	0.9831904395640048	-1	-1	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.148817704549393	0.9888646473671964	-1	-1	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.1462389232934752	0.9892492998804523	-1	-1	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.1076455616943258	0.9941893346076054	-1	-1	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.07189075640238049	0.9974125120249362	-1	-1	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.03183314960837841	0.9994931968682982	-1	-1	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.08455662185999074	0.9964186759086898	-1	-1	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.1352676085287701	0.9908091007267279	-1	-1	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.1183133739828025	0.9929763066341541	-1	-1	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.1811408979582447	0.9834571546777627	-1	-1	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.2260463015047109	0.9741165585165059	-1	-1	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.1793738521375246	0.9837809823173781	-1	-1	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.1301135162094335	0.9914991038319789	-1	-1	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.1116581517926801	0.9937466765419861	-1	-1	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.08017632667024753	0.9967806963628789	-1	-1	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.04455386363137069	0.9990069835769504	-1	-1	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.02332898941885357	0.9997278420913839	-1	-1	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.07235707066108198	0.9973787917964504	-1	-1	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.07648104466994526	0.9970710354865364	-1	-1	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.126451916470316	0.9919727379424216	-1	-1	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.1754619474517308	0.9844862137157868	-1	-1	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.1437296628627144	0.9896169885432294	-1	-1	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.1966211925327409	0.9804795289280663	-1	-1	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.2302018808161893	0.9731428949895741	-1	-1	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.1959505932331549	0.9806137695400645	-1	-1	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.1764722421660175	0.9843056170442687	-1	-1	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.2338363383375807	0.9722759725884789	-1	-1	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.2561551143909279	0.9666356900980694	-1	-1	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.2372434501329163	0.9714502279422401	-1	-1	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.2372434501329163	0.9714502279422401	-0.7576963054486504	-0.6526073158565305	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.2372434501329163	0.9714502279422401	-0.8237026123785446	-0.5670220510357258	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.2652656823576269	0.9641753563348021	-0.8237026123785446	-0.5670220510357258	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.2652656823576269	0.9641753563348021	-0.8811837220358026	-0.4727739925367399	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3064739527670293	0.9518790449817417	-0.8811837220358026	-0.4727739925367399	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3064739527670293	0.9518790449817417	-0.9282256904536172	-0.3720175635395533	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3455801397318531	0.9383892406794277	-0.9282256904536172	-0.3720175635395533	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3467199630311646	0.9379686920338375	-0.9282256904536172	-0.3720175635395533	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3467199630311646	0.9379686920338375	-0.9638097119741762	-0.2665911459599803	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3614870421497883	0.9323771331160998	-0.9638097119741762	-0.2665911459599803	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3614870421497883	0.9323771331160998	-0.9873508831312239	-0.1585504133706127	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3614870421497883	0.9323771331160998	-0.9985727418963931	-0.05340860550060921	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3614870421497883	0.9323771331160998	-0.9983733480446644	0.05701454125122237	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	-0.9983733480446644	0.05701454125122237	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	-0.9860166163046673	0.1666470292897367	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	-0.963439446398762	0.2679261710300935	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	-0.9277054922313885	0.3733128978266316	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	-0.8849806756935787	0.4656277522323349	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	-0.8464270863256348	0.5325046361622557	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	-0.783734462520848	0.6210960410895867	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	-0.7308572171273878	0.6825303862633592	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	-0.6833424042510378	0.7300980472185987	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	-0.6516680452553721	0.7585042905567788	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	-0.6036357095014889	0.7972602650418708	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	-0.5166216668144896	0.8562137895279535	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	-0.4743868810349456	0.8803164698572534	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	-0.4340884335598581	0.9008702636060025	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	-0.4205343854307016	0.9072766009715131	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	-0.4099373552085196	0.9121136797596252	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	-0.3216468776478363	0.9468596971565522	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	-0.2937921376567658	0.955869331996308	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	-0.2294174100825398	0.9733281316960997	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	-0.2000690616967789	0.979781797418063	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	-0.2114600837821085	0.9773866343299685	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	-0.1246177526384824	0.992204825490853	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	-0.03811744824908095	0.9992732659983348	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.02297799376125322	0.9997359710457095	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	-0.004512984351943581	0.9999898164342671	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	-0.02627842162197317	0.9996546626495861	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.04878856059868639	0.9988091290905926	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.1178376370810499	0.9930328752297956	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.07238300578172224	0.9973769099362604	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.1128190991613211	0.9936155447981014	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.0855836672776224	0.9963309871198994	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.05671736542326006	0.9983902746218256	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.03390325174266298	0.9994251195168519	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.1124900436567562	0.993652851894514	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.1472317930669658	0.9891020165333231	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.1136875477965536	0.9935165531967781	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.08465423933091064	0.9964103872217034	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.06529858815572571	0.9978657697229969	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.05857017959568911	0.9982832934904443	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.03773045588128973	0.9992879528439188	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.09404439096390976	0.9955680049741592	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.1309224630753589	0.9913926107563448	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.08737353499035486	0.9961756197494943	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.07842259854059078	0.9969202054518412	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.07353900235624461	0.9972923418599223	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.05993163583016658	0.9982024839814417	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.1225491731361365	0.9924624426967749	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.1634479507989852	0.9865519587835262	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.1119504801194666	0.9937137867620741	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.1752422094695754	0.984525351639165	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.1496215476329601	0.9887433400452911	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.1029748530135791	0.9946839596810797	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.07208582430998868	0.9973984328910634	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.03616543500716498	0.9993458166774615	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	-0.00239196251775716	0.9999971392535648	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.03568735339131748	0.9993630035217049	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.1191694656264248	0.9928739287856804	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.1778201075312037	0.9840630108674906	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.1372572701243362	0.9905354318741026	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.09773116517676754	0.9952128512801627	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.05545562192099979	0.9984611529735923	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.04088628005599867	0.9991638064417577	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.005715428644246929	0.9999836668043196	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	-0.02138418578360963	0.9997713321546943	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.04740873143151987	0.998875573925028	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.04244735585624185	0.9990987048239095	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	0.02721931040936509	0.9996294859300813	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	-0.003018989056521158	0.9999954428421546	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	-0.01178113981186015	0.9999305999641842	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.3902019850062927	0.920729282089556	-0.01086477442705054	0.9999409765964435	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.4154312936942924	0.9096245600353404	-0.01086477442705054	0.9999409765964435	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.447494513075852	0.8942866770599941	-0.01086477442705054	0.9999409765964435	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.447494513075852	0.8942866770599941	-0.03323951212929736	0.9994474147414691	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.447494513075852	0.8942866770599941	-0.04543316915975625	0.9989673804184505	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.4589866322135099	0.8884431728868765	-0.04543316915975625	0.9989673804184505	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.4589866322135099	0.8884431728868765	-0.03775058479176618	0.9992871926267641	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.4589866322135099	0.8884431728868765	-0.00183798952695259	0.9999983108958228	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.455994520630113	0.8899825825010922	-0.00183798952695259	0.9999983108958228	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.4776092666655793	0.8785723580873505	-0.00183798952695259	0.9999983108958228	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.4776092666655793	0.8785723580873505	0.03360313571023613	0.9994352551668564	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.5030141214858986	0.8642781922423876	0.03360313571023613	0.9994352551668564	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.525534631969886	0.8507722084085001	0.03360313571023613	0.9994352551668564	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.5577526183301388	0.830007238971971	0.03360313571023613	0.9994352551668564	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.5577526183301388	0.830007238971971	0.08479760401803413	0.9963981966828326	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.5577526183301388	0.830007238971971	0.06332030155563981	0.9979932561951023	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.5577526183301388	0.830007238971971	0.06548975845190264	0.9978532414828903	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.5577526183301388	0.830007238971971	0.1006329486036514	0.9949236200107698	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.5516787122369452	0.8340567117795922	0.1006329486036514	0.9949236200107698	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.5516787122369452	0.8340567117795922	0.1309540374471731	0.9913884405601492	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.5516787122369452	0.8340567117795922	0.1146408089330198	0.9934070086964271	-1	-1	-1	-1	


0	0	0	0	0	0	0	0	
0.5516787122369452	0.8340567117795922	0.1146408089330198	0.9934070086964271	-0.7533524380828052	-0.657616988858023	-1	-1	


0	0	0	0	0	0	0	0	
0.5516787122369452	0.8340567117795922	0.1456166338354891	0.9893410918133447	-0.7533524380828052	-0.657616988858023	-1	-1	


0	0	0	0	0	0	0	0	
0.5440097963731257	0.8390788648572137	0.1456166338354891	0.9893410918133447	-0.7533524380828052	-0.657616988858023	-1	-1	


0	0	0	0	0	0	0	0	
0.5488391435673243	0.8359279840322884	0.1456166338354891	0.9893410918133447	-0.7533524380828052	-0.657616988858023	-1	-1	


0	0	0	0	0	0	0	0	
0.5488391435673243	0.8359279840322884	0.1456166338354891	0.9893410918133447	-0.8195862879106041	-0.5729557720006985	-1	-1	


0	0	0	0	0	0	0	0	
0.5488391435673243	0.8359279840322884	0.1456166338354891	0.9893410918133447	-0.8702043203407617	-0.4926910196667612	-1	-1	


0	0	0	0	0	0	0	0	
0.5488391435673243	0.8359279840322884	0.1456166338354891	0.9893410918133447	-0.916620185156153	-0.3997592227382626	-1	-1	


0	0	0	0	0	0	0	0	
0.5488391435673243	0.8359279840322884	0.1456166338354891	0.9893410918133447	-0.9553073640989247	-0.2956143435260959	-1	-1	


0	0	0	0	0	0	0	0	
0.5578784726119077	0.8299226528997777	0.1456166338354891	0.9893410918133447	-0.9553073640989247	-0.2956143435260959	-1	-1	


0	0	0	0	0	0	0	0	
0.5578784726119077	0.8299226528997777	0.1456166338354891	0.9893410918133447	-0.9822171145412427	-0.1877486082565605	-1	-1	


0	0	0	0	0	0	0	0	
0.5873145951365827	0.8093587377297856	0.1456166338354891	0.9893410918133447	-0.9822171145412427	-0.1877486082565605	-1	-1	


0	0	0	0	0	0	0	0	
0.5873145951365827	0.8093587377297856	0.1456166338354891	0.9893410918133447	-0.9969888475904618	-0.07754506934836707	-1	-1	


0	0	0	0	0	0	0	0	
0.5873145951365827	0.8093587377297856	0.1456166338354891	0.9893410918133447	-0.9997006152849751	0.0244679340942788	-1	-1	


0	0	0	0	0	0	0	0	
0.5873145951365827	0.8093587377297856	0.1456166338354891	0.9893410918133447	-0.9917222460683418	0.1284016614112266	-1	-1	


0	0	0	0	0	0	0	0	
0.5873145951365827	0.8093587377297856	0.1456166338354891	0.9893410918133447	-0.9771104544288036	0.2127326017467396	-1	-1	


0	0	0	0	0	0	0	0	
0.5873145951365827	0.8093587377297856	0.1456166338354891	0.9893410918133447	-0.9482914787102188	0.3174008056158436	-1	-1	


0	0	0	0	0	0	0	0	
0.5873145951365827	0.8093587377297856	0.1456166338354891	0.9893410918133447	-0.9127787536844691	0.4084543387237148	-1	-1	


0	0	0	0	0	0	0	0	
0.5873145951365827	0.8093587377297856	0.1456166338354891	0.9893410918133447	-0.8619409351592736	0.5070087023875987	-1	-1	


0	0	0	0	0	0	0	0	
0.5873145951365827	0.8093587377297856	0.1456166338354891	0.9893410918133447	-0.8016205890103021	0.5978331132304202	-1	-1	


0	0	0	0	0	0	0	0	
0.5873145951365827	0.8093587377297856	0.1456166338354891	0.9893410918133447	-0.7536557731848323	0.6572693325762068	-1	-1	


0	0	0	0	0	0	0	0	
0.5873145951365827	0.8093587377297856	0.1456166338354891	0.9893410918133447	-0.6760103531014927	0.7368921240585999	-1	-1	


0	0	0	0	0	0	0	0	
0.5873145951365827	0.8093587377297856	0.1456166338354891	0.9893410918133447	-0.6169564424919961	0.7869972986406119	-1	-1	


0	0	0	0	0	0	0	0	
0.5873145951365827	0.8093587377297856	0.1456166338354891	0.9893410918133447	-0.5373712088828011	0.843345826967702	-1	-1	


0	0	0	0	0	0	0	0	
0.5873145951365827	0.8093587377297856	0.1456166338354891	0.9893410918133447	-0.4497980080439641	0.8931303107384062	-1	-1	


0	0	0	0	0	0	0	0	
0.5873145951365827	0.8093587377297856	0.1456166338354891	0.9893410918133447	-0.4256108638781763	0.9049062893741388	-1	-1	


0	0	0	0	0	0	0	0	
0.5873145951365827	0.8093587377297856	0.1456166338354891	0.9893410918133447	-0.3934123093012021	0.9193621456696459	-1	-1	


0	0	0	0	0	0	0	0	
0.5873145951365827	0.8093587377297856	0.1456166338354891	0.9893410918133447	-0.3768852019026608	0.9262599767812439	-1	-1	


0	0	0	0	0	0	0	0	
0.5873145951365827	0.8093587377297856	0.1456166338354891	0.9893410918133447	-0.3592265801205646	0.9332503759093181	-1	-1	


0	0	0	0	0	0	0	0	
0.5873145951365827	0.8093587377297856	0.1456166338354891	0.9893410918133447	-0.2727353481914933	0.9620890966261206	-1	-1	


0	0	0	0	0	0	0	0	
0.5873145951365827	0.8093587377297856	0.1456166338354891	0.9893410918133447	-0.2631057599293651	0.964766997306599	-1	-1	


0	0	0	0	0	0	0	0	
0.5873145951365827	0.8093587377297856	0.1456166338354891	0.9893410918133447	-0.2665821196896877	0.9638122086079596	-1	-1	


0	0	0	0	0	0	0	0	
0.5873145951365827	0.8093587377297856	0.1456166338354891	0.9893410918133447	-0.1744453332659252	0.9846668602637849	-1	-1	


0	0	0	0	0	0	0	0	
0.5873145951365827	0.8093587377297856	0.1456166338354891	0.9893410918133447	-0.1138105786708835	0.9935024671245657	-1	-1	


0	0	0	0	0	0	0	0	
